" I have a Spring MVC application.It uses its own custom Login page. Upon successful login, a 'LOGGED_IN_USER' object is placed in the HTTPSession. I want to allow only authenticated users to access URLs. I know i can achieve this by using a web filter. But, This part i want to do using Spring Security (my check will remain the same - look for 'LOGGED_IN_USER' object in HTTPSession, if present you are logged in). My constraint is i cannot change Login behavior at present - that will not use Spring Security yet. What aspect of Spring Security can i use to achieve this part alone - check if the request is authenticated (from logged in user)? ",=https://stackoverflow.com/a/31999403,=https://www.youtube.com/watch%3Fv%3D387m6lrGJxE,=https://github.com/spring-cloud/spring-cloud-netflix/issues/2350,,,,,,,,,,,,,,
" I've built a Java program as a front end for a database on a server, and I'm trying to use SSL to encrypt traffic between clients and the server. Here is the command I issued to create the server certificate: keytool -genkey -alias localhost -keyalg RSA -keypass kpass123 -storepass kpass123 -keystore keystore.jks Here is the relevant code: System.setProperty(""javax.net.ssl.keyStore"",                   ""G:/Data/Android_Project/keystore.jks"");System.setProperty(""javax.net.ssl.keyPassword"", ""kpass123"");SSLServerSocketFactory factory =     (SSLServerSocketFactory)SSLServerSocketFactory.getDefault();SSLServerSocket accessSocket =     (SSLServerSocket)factory.createServerSocket(DB_ACCESS_PORT); When I try to run this, I catch this: java.security.NoSuchAlgorithmException: Error constructing implementation (algorithm: Default, provider: SunJSSE, class: com.sun.net.ssl.internal.ssl.DefaultSSLContextImpl) I've also found that the ""KeyPairGenerator"" service has algorithms DIFFIEHELLMAN, DSA, RSA available to it, while ""SSLContext"" has algorithms SSL, TLS, SSLV3, DEFAULT, TLSV1. Do I need to find some way to install RSA into the SSLContext service? Am I even looking at the correct services? Should I not be using RSA? I'm new to the whole SSL - Security - Certificates thing, and it just blows me away that each of these different services don't have the same algorithms when they are supposed to be accessing the same certificates.",=https://stackoverflow.com/questions/6365209/java-and-ssl-java-security-nosuchalgorithmexception%3Flq%3D1,=https://stackoverflow.com/questions/6365209/java-and-ssl-java-security-nosuchalgorithmexception/6369789,=https://docs.oracle.com/cd/E19879-01/819-3669/bnbyc/index.html,,,,,,,,,,,,,,
" I have gone through the OWASP top ten vulnerabilities and found that Cross-Site Scripting is the one we have to take notes. There was few way recommended solutions. One has stated that Do not use ""blacklist"" validation to detect XSS in input or to encode output. Searching for and replacing just a few characters (< and > and other similar characters or phrases such as script) is weak and has been attacked successfully. Even an unchecked Çè_Çè_Çè_<b>Çè_Çè_ tag is unsafe in some contexts. XSS has a surprising number of variants that make it easy to bypass blacklist validation. Another solution said that Strong output encoding. Ensure that all user-supplied data is appropriately entity encoded (either HTML or XML depending on the output mechanism) before rendering. So, which is the best way to prevent cross site scripting to validate and replace the input or encoding the output ?",=https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,=https://www.owasp.org/index.php/Cross-site_Scripting_(XSS),=https://www.owasp.org/images/8/89/OWASP_Top_10_2007_for_JEE.pdf,,,,,,,,,,,,,,
" If I understand AccessController.doPrivileged correctly, it is saying that untrusted code should be able to invoke methods requiring permissions (such as System.getProperty()) through an intermediate method that does have permissions. That brings up the question: when should AccessController.doPrivileged() be used? When should untrusted code be allowed to invoke privileged code through intermediate methods? When should it fail? Following your reasoning, please explain why ClassLoader creation should always be allowed: http://findbugs.sourceforge.net/bugDescriptions.html#DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED",=http://stackoverflow.com/questions/2233761/when-should-accesscontroller-doprivileged-be-used/2243262,=https://docs.oracle.com/javase/7/docs/technotes/guides/security/doprivileged.html,=http://esus.com/privileged-code/,,,,,,,,,,,,,,
" I am beginner to the SAML v2.0 technology and I get the theory knowledge but I didn't find any examples on Google. Can anybody provide me with a step by step example for simple ""SAML for v2.0"". Upto now I've gone through the theory part,i.e.., it support Single sign on and also I understood about the Service provider and Identity Provider . Presently I am working on Linux Environment I need basic example in step by step manner how the request is moving from user -> Identity Provider->Service Provider and how to configure the environment . Is it possible to execute the example for the SAML v2.0 Is their any chance to execute SAML example in Java language,If it possible you can provide the example on Java also. ",=https://stackoverflow.com/questions/18801299/saml-simple-example-for-beginners/18810742,=https://stackoverflow.com/questions/18801299/saml-simple-example-for-beginners/42692817,=https://stackoverflow.com/questions/18801299/saml-simple-example-for-beginners,,,,,,,,,,,,,,
" I'm interested in Java-NSS libraries, and I'm reading the Sun's P11 Guide. I am confused on the following: What is the difference between using a PKCS12 keystore and a PKCS11 keystore? A keystore is just a keystore, right? Are there some differences? Can they be used interchangeably in any aspect?",=https://stackoverflow.com/questions/6157550/what-is-the-difference-between-a-pkcs12-keystore-and-a-pkcs11-keystore/6157716,=https://code.i-harness.com/en/q/5df4ee,=https://exceptionshub.com/what-is-the-difference-between-a-pkcs12-keystore-and-a-pkcs11-keystore.html,,,,,,,,,,,,,,
" How can one know if the JDBC connection to an SQL server is secure (i.e. uses SSL) or not? Is it obvious for example from the URL. Do all JDBC drivers support SSL connections to the database server, or does the use of SSL just depends on the specific database vendor?",=https://stackoverflow.com/questions/6193177/does-my-jdbc-connection-to-the-database-use-ssl-or-not,=https://docs.microsoft.com/en-us/sql/connect/jdbc/connecting-with-ssl-encryption,=http://www.oracle.com/technetwork/topics/wp-oracle-jdbc-thin-ssl-130128.pdf,,,,,,,,,,,,,,
" I am working on an android application, and I need to use encryption for one aspect of it. I am really indifferent to which algorithm I use (AES, DES, RSA, etc...). I am aware that Java has a crypto package, but I am not familiar with it at all. Can someone post an example on how to do an encrypt/decrypt function?",=https://stackoverflow.com/questions/3150830/android-encryption,=https://www.veracode.com/blog/research/encryption-and-decryption-java-cryptography,=https://proandroiddev.com/secure-data-in-android-encrypting-large-data-dda256a55b36,,,,,,,,,,,,,,
" I know that we can access private constructor via reflection as @Sanjay T. Sharma mentioned in his answer of my question: Does _ï¿_ï¿__ï¿_ï¿__instanceof Void_ï¿_ï¿__ always return false? However, @duffymo said: you can access private everything with reflection - methods, constructors, data members, everything. How can I access the private methods and the private data members? Is it possible to access local variable via reflection? Is there a way to prevent anyone from accessing private constructors, methods, and data members?",=https://stackoverflow.com/questions/11483647/how-do-i-access-private-methods-and-private-data-members-via-reflection/11484158,=https://stackoverflow.com/questions/11483647/how-do-i-access-private-methods-and-private-data-members-via-reflection,=http://takeip.com/how-do-i-access-private-methods-and-private-data-members-via-reflection.html,,,,,,,,,,,,,,
What are competitive free tools for managing java keystores and security certificates? Thanks.,=https://stackoverflow.com/questions/5297343/free-tools-for-managing-java-keystores-and-security-certificates,=http://keystore-explorer.org/,=https://sourceforge.net/projects/portecle/,,,,,,,,,,,,,,
" I use BouncyCastle for encryption in my application. When I run it standalone, everything works fine. However, if I put it in the webapp and deploy on JBoss server, I get a following error: javax.servlet.ServletException: error constructing MAC: java.security.NoSuchProviderException: JCE cannot authenticate the provider BC(...)root causejava.lang.Exception: error constructing MAC: java.security.NoSuchProviderException: JCE cannot authenticate the provider BC(...)root causejava.io.IOException: error constructing MAC: java.security.NoSuchProviderException: JCE cannot authenticate the provider BC    org.bouncycastle.jce.provider.JDKPKCS12KeyStore.engineLoad(Unknown Source)    java.security.KeyStore.load(Unknown Source) Here is a part of the code that causes this error:     if (Security.getProvider(BouncyCastleProvider.PROVIDER_NAME) == null)    {        Security.addProvider(new org.bouncycastle.jce.provider.BouncyCastleProvider());    }    // Read the Private Key    KeyStore ks = KeyStore.getInstance(""PKCS12"", BouncyCastleProvider.PROVIDER_NAME);    ks.load(new FileInputStream(certificatePath), privateKeyPassword.toCharArray()); And maven dependency: <dependency>    <groupId>bouncycastle</groupId>    <artifactId>bcmail-jdk16</artifactId>    <version>140</version></dependency> Do you know how could I deploy it?",=https://stackoverflow.com/questions/9534512/bouncycastle-jboss-as7-jce-cannot-authenticate-the-provider-bc,//books.google.com/books?id=UxNTDwAAQBAJ,=https://developer.jboss.org/thread/175395,,,,,,,,,,,,,,
" I created a class ""String"" and placed that in package ""java"" [ actually i wanted to create java.lang to see which class is loaded by classLoader as Once a class is loaded into a JVM, the same class (I repeat, the same class) will not be loaded again quoted from oreilly ] . But that thing later, why on running this class i am getting java.lang.SecurityException: Prohibited package name: java For which security reason java is not allowing me to have a class in java package? What one could do if there will not be no such check?",=https://stackoverflow.com/questions/17965317/myclassloader-defineclass-java-lang-securityexception-prohibited-package-name,=https://stackoverflow.com/questions/3804442/why-java-lang-securityexception-prohibited-package-name-java-is-required/3807084,=https://commons.apache.org/bcel/apidocs/org/apache/bcel/util/ClassLoader.html,,,,,,,,,,,,,,
" I'm currently dealing with a particular issue with my paid application. Internally it contains a licensing check. The app is patched by hackers by modifying the app apk/jar. They are adding a new class which helps bypass the licensing check. My goal is to somehow check for this particular patch. If I find it I know my app has been compromised. Any tips on how to know that something has been modified on the package? Doing a hash over the app is not really an option in my case. I thought maybe checking if this class exists would help, but what if they change the name of the class? Then, another idea is somehow check for unexpected includes added to the class. Any of these possible? Any suggestions would help :)",=https://stackoverflow.com/questions/5794227/how-to-check-if-class-exists-somewhere-in-package/5794247,=https://stackoverflow.com/questions/5794227/how-to-check-if-class-exists-somewhere-in-package,=https://exceptionshub.com/how-to-check-if-class-exists-somewhere-in-package.html,,,,,,,,,,,,,,
" I've just upgraded JRE to 7u45, and my applet receives a warning message on start-up, saying ""This application will be blocked in a future Java security update because the JAR file manifest does not contain the Permissions attribute."" Then I added the following two attributes to the manifest of my applet Jar file (self-signed): Permissions: all-permissionsCodebase: * However the warning message didn't disappear. I doubt that I'm missing some other things, but can't find them out after hours of research. Anybody else knows the solution? Update Trusted applet that is signed with a valid certificate can't run either. The yellow warning message doesn't show up but another error dialog is displayed saying the applet is blocked by the security settings, while changing the security level or something else in Java Control Panel doesn't help.",=https://stackoverflow.com/questions/19399944/warning-on-permissions-attribute-when-running-an-applet-with-jre-7u45,=https://docs.oracle.com/javase/7/docs/technotes/guides/jweb/security/manifest.html,=https://www.java.com/en/download/help/java_blocked.xml,,,,,,,,,,,,,,
" Is there a way to configure Tomcat 7 to create JSESSIONID cookie with a secure flag in all occasions? Usual configuration results in Tomcat flagging session cookie with secure flag only if connection is made through https. However in my production scenario, Tomcat is behind a reverse proxy/load balancer which handles (and terminates) the https connection and contacts tomcat over http. Can I somehow force secure flag on session cookie with Tomcat, even though connection is made through plain http?",=https://stackoverflow.com/questions/14989396/forcing-tomcat-to-use-secure-jsessionid-cookie-over-http,//books.google.com/books?id=_HlTDwAAQBAJ,=https://geekflare.com/secure-cookie-flag-in-tomcat/,,,,,,,,,,,,,,
" A pretty simple requirement. After logging into web J2EE 6 application, how can I have the user logout again? Most (all?) the books and tutorials I have seen show how to add a login/loginerror page to their application and demonstrate the use of security principals/roles/realms etc using the ""j_security_check"" method - all good. But then it's not clear how to give the user the power to logout. Indeed, how can I force a logout after, say, the session times out, etc?",=https://stackoverflow.com/questions/10893727/how-to-properly-logout-of-a-java-ee-6-web-application-after-logging-in,=https://www.ibm.com/support/knowledgecenter/en/SSAW57_8.5.5/com.ibm.websphere.nd.iseries.doc/ae/tsec_pofolo.html,=https://docs.oracle.com/javaee/6/tutorial/doc/glxce.html,,,,,,,,,,,,,,
" We use jsp, servlets, beans with mysql database. We don't want to restrict the characters entered by users on form fields. So how do I sanitize the input and how to make sure the output is not changed for malicious activities. Is there way while sending the output I could check if extra code has been sent. Like suppose there is search input field -- the user gives something like <script>alert(""I am here"")</script>. Is there anway I could know this is a html tag. If the user appends an extra parameter to a link field, is there like a before and after check I could do for the document to realize there has been a extra link field.",=https://stackoverflow.com/questions/761588/how-best-to-sanitize-input-in-java-webapp,=https://stackoverflow.com/questions/761588/how-best-to-sanitize-input-in-java-webapp/22217683,=http://happycoding.io/tutorials/java-server/sanitizing-user-input,,,,,,,,,,,,,,
" I'm trying to run a Java Applet (html file), but the browser keeps saying: ""Your security settings have blocked a local application from running"" I have tried using Chrome and Firefox but i get the same error. I have upgraded to the latest version of Java, but Chrome still says in chrome://plugins/ ""Download Critical Security Update"" even though i can run Java applets (not locally) Im using Ubuntu 13.04 64 bit",=https://stackoverflow.com/questions/16196425/java-error-your-security-settings-have-blocked-a-local-application-from-runnin/17937026,=https://stackoverflow.com/questions/16376087/run-local-java-applet-in-browser-chrome-firefox-your-security-settings-have-b,=https://support.mozilla.org/questions/963349,,,,,,,,,,,,,,
" I have a single installation of java in a system that runs 2 or 3 applications. All the applications use the same runtime. Is there a way to specify a different keystores for the ca certs than the one in java_home/jre/lib/security. That is, is there an option to specify an ""extra"" keystore that is loaded and added to the certs loaded from java_home/jre/lib/security/cacerts? What I want to avoid is having to re-import our local ca every time I upgrade the jdk in the box.",=https://stackoverflow.com/questions/2642046/is-there-a-way-to-load-a-different-cacerts-than-the-one-specified-in-the-java-ho,=https://stackoverflow.com/questions/2642046/is-there-a-way-to-load-a-different-cacerts-than-the-one-specified-in-the-java-ho%3Frq%3D1,=https://docs.oracle.com/cd/E19830-01/819-4712/ablqw/index.html,,,,,,,,,,,,,,
" I was trying to encrypt data using AES algorithm.However, with the following exception has occurred. java.security.NoSuchAlgorithmException:    Cannot find any provider supporting AES/ECB/PKCS7PADDING Someone know a solution to this issue?My JDK's version is 1.7.",=https://stackoverflow.com/questions/10193567/java-security-nosuchalgorithmexceptioncannot-find-any-provider-supporting-aes-e,=https://stackoverflow.com/questions/10193567/java-security-nosuchalgorithmexceptioncannot-find-any-provider-supporting-aes-e/10194082,=https://community.oracle.com/thread/2378812,,,,,,,,,,,,,,
" I've been investigating a bit about Java String encryption techniques and unfortunately I haven't find any good tutorial for SHA-512; I read a few blogs about MD5 and Base64, but they are not as secure as I'd like to (actually, Base64 is not an encryption technique), so I prefer SHA-512. ",=https://stackoverflow.com/questions/33085493/hash-a-password-with-sha-512-in-java,=http://www.convertstring.com/Hash/SHA512,=http://www.convertstring.com/pl/Hash/SHA512,,,,,,,,,,,,,,
" After creating secret keys, how do I store them using the Keystore class' methods and how do I load the keys?",=https://stackoverflow.com/questions/3027273/how-to-store-and-load-keys-using-java-security-keystore-class,=https://docs.oracle.com/javase/7/docs/api/java/security/KeyStore.html,=https://developer.android.com/training/articles/keystore.html,,,,,,,,,,,,,,
" On my Java EE6, REST service, I want to use authentication tokens for login from mobile devices, User will send their username, password and server will send back a token, which will be used to authorize the user on their further requests for a given time. Can I simply create a token myself like this?(I guess I do not need to encrypt this since I will use HTTPS.) String token = UUID.randomUUID().toString().toUpperCase()             + ""|"" + ""userid"" + ""|""            + cal.getTimeInMillis(); Or there is a more standart way to create my tokens? maybe it exists in one of API's ",=https://stackoverflow.com/a/32825148,=https://stackoverflow.com/questions/13992972/how-to-create-a-authentication-token-using-java,=https://security.stackexchange.com/questions/55693/securing-passwords-for-rest-authentication,,,,,,,,,,,,,,
" Is there any way to completely disable Java security manager? I'm experimenting with source code of db4o. It uses reflection to persist objects and it seems that security manager doesn't allow reflection to read and write private or protected fields. My code: public static void main(String[] args) throws IOException {    System.out.println(""start"");    new File( DB_FILE_NAME ).delete();    ObjectContainer container = Db4o.openFile( DB_FILE_NAME );    String ob = new String( ""test"" );    container.store( ob );    ObjectSet result = container.queryByExample( String.class );    System.out.println( ""retrieved ("" + result.size() + ""):"" );    while( result.hasNext() ) {        System.out.println( result.next() );    }    container.close();    System.out.println(""finish"");} Output: start[db4o 7.4.68.12069   2009-04-18 00:21:30]  AccessibleObject#setAccessible() is not available. Private fields can not be stored.retrieved (0):finish This thread suggests modifying java.policy file to allow reflection but it doesn't seem to work for me. I'm starting JVM with arguments -Djava.security.manager -Djava.security.policy==/home/pablo/.java.policy so specified policy file will be the only policy file used The file looks like this: grant {    permission java.security.AllPermission;    permission java.lang.reflect.ReflectPermission ""suppressAccessChecks"";}; I spent last 3 hrs on this and don't have any ideas how to make this work.Any help appreciated.",=https://stackoverflow.com/questions/762459/how-to-disable-java-security-manager,=https://stackoverflow.com/questions/762459/how-to-disable-java-security-manager/762989,=https://softwareengineering.stackexchange.com/questions/330927/is-reflection-a-disadvantage-as-private-variables-cannot-be-restricted,,,,,,,,,,,,,,
" Regarding the POODLE vulnerability, if I understand it correctly, it requires a client that automatically downgrades TLS protocol to SSLv3 when failing to establish a secure channel with a server using higher version protocol advertised by the server. Do the common java HTTP client libraries, specifically javax.net.ssl.HttpsURLConnection and Apache HttpClient, automatically downgrade the TLS protocol when failing to establish TLS session with a server? If not, am I correct that they are immune from he POODLE attack unless either (a) the server only supports SSLv3, or (b) a logic at a higher level performs the downgrade? I'm looking for something like http://blog.hagander.net/archives/222-A-few-short-notes-about-PostgreSQL-and-POODLE.html but for Java clients.",=https://stackoverflow.com/questions/26429751/java-http-clients-and-poodle,=https://stackoverflow.com/questions/26429751/java-http-clients-and-poodle/26439487,=https://github.com/nahi/httpclient/issues/202,,,,,,,,,,,,,,
" hi I'm trying to follow a simple example about doing a simple login form page that i found in this page http://docs.spring.io/autorepo/docs/spring-security/4.0.x/guides/form.html the problem is that iï¿_ï¿__ï¿_ï¿__m getting this error everytime that i try to login i get this error: Expected CSRF token not found. Has your session expired? When i get this error i press the back button in my explorer and try a second time to log in and when i do that i get this error: HTTP 403 - Invalid CSRF Token 'null' was found on the request parameter '_csrf' or header 'X-CSRF-TOKEN' in the tutorial page is this message: We use Thymeleaf to automatically add the CSRF token to our form. If we were not using Thymleaf or Spring MVCs taglib we could also manually add the CSRF token using <input type=""hidden"" name=""${_csrf.parameterName}"" value=""${_csrf.token}""/> ""so because i am using thymeleaf too i didnt add that tag to my page"" i found another solution and it works and this solution is adding this to my security config class .csrf().disable() this solution works but i suppose that what this do is to disable csrf protection in my page and i dont want to disable this type of protection. this is my security-config class : @Configuration@EnableWebSecuritypublic class ConfigSecurity extends WebSecurityConfigurerAdapter {    @Autowired    public void configureGlobal(AuthenticationManagerBuilder auth) throws Exception {        auth            .inMemoryAuthentication()                .withUser(""user"").password(""password"").roles(""USER"");    }    @Override    protected void configure( HttpSecurity http ) throws Exception {        http        //.csrf().disable() is commented because i dont want disable this kind of protection         .authorizeRequests()                .anyRequest().authenticated()                .and()            .formLogin()                .loginPage(""/login"")                .permitAll()                .and()            .logout()                                                    .permitAll();    }} my security initialzer : public class InitSecurity extends AbstractSecurityWebApplicationInitializer {    public InicializarSecurity() {        super(ConfigSecurity .class);    }} my app-config class where i have my thymeleaf configuration @EnableWebMvc@ComponentScan(basePackages = {""com.myApp.R10""})@Configurationpublic class ConfigApp extends WebMvcConfigurerAdapter{    @Override    public void addResourceHandlers(ResourceHandlerRegistry registry) {        registry.addResourceHandler(""/css/**"").addResourceLocations(""/css/**"");        registry.addResourceHandler(""/img/**"").addResourceLocations(""/img/**"");        registry.addResourceHandler(""/js/**"").addResourceLocations(""/js/**"");        registry.addResourceHandler(""/sound/**"").addResourceLocations(""/sound/**"");        registry.addResourceHandler(""/fonts/**"").addResourceLocations(""/fonts/**"");    }    @Override    public void configureDefaultServletHandling(DefaultServletHandlerConfigurer configurer) {        configurer.enable();    }    @Bean      public MessageSource messageSource() {        ReloadableResourceBundleMessageSource messageSource = new       ReloadableResourceBundleMessageSource();        messageSource.setBasenames(""classpath:messages/messages"");        messageSource.setUseCodeAsDefaultMessage(true);        messageSource.setDefaultEncoding(""UTF-8"");        messageSource.setCacheSeconds(0);// # -1 : never reload, 0 always reload        return messageSource;    }//  THYMELEAF        @Bean         public ServletContextTemplateResolver templateResolver() {            ServletContextTemplateResolver resolver = new ServletContextTemplateResolver();            resolver.setPrefix(""/WEB-INF/views/pagLogin/"");            resolver.setSuffix("".html"");            resolver.setTemplateMode(""HTML5"");            resolver.setOrder(0);            resolver.setCacheable(false);            return resolver;        }        @Bean         public SpringTemplateEngine templateEngine() {            SpringTemplateEngine engine  =  new SpringTemplateEngine();            engine.setTemplateResolver( templateResolver() );            engine.setMessageSource( messageSource() );            return engine;        }        @Bean         public ThymeleafViewResolver thymeleafViewResolver() {            ThymeleafViewResolver resolver  =  new ThymeleafViewResolver();            resolver.setTemplateEngine( templateEngine() );            resolver.setOrder(1);            resolver.setCache( false );            return resolver;        }        @Bean        public SpringResourceTemplateResolver thymeleafSpringResource() {            SpringResourceTemplateResolver vista = new SpringResourceTemplateResolver();            vista.setTemplateMode(""HTML5"");            return vista;        }} my app-config initializer public class InicializarApp extends AbstractAnnotationConfigDispatcherServletInitializer {    @Override    protected Class<?>[] getRootConfigClasses() {        return null;    }@Override    protected Class<?>[] getServletConfigClasses() {        return new Class[] { ConfigApp .class };    }    @Override    protected String[] getServletMappings() {        return new String[]{""/""};    }    @Override    protected Filter[] getServletFilters() {        return new Filter[] { new HiddenHttpMethodFilter() };    }} my login controller class @Controllerpublic class ControllerLogin {    @RequestMapping(value = ""/login"", method = RequestMethod.GET)    public String pageLogin(Model model) {         return ""login"";    } my home controller class @Controllerpublic class HomeController {        @RequestMapping(value = ""/"", method = RequestMethod.GET)        public String home(Model model) {        return ""home"";        }} my login.html <html xmlns:th=""http://www.thymeleaf.org"" xmlns:tiles=""http://www.thymeleaf.org"">  <head>    <title tiles:fragment=""title"">Messages : Create</title>  </head>  <body>    <div tiles:fragment=""content"">        <form name=""f"" th:action=""@{/login}"" method=""post"">                           <fieldset>                <legend>Please Login</legend>                <div th:if=""${param.error}"" class=""alert alert-error"">                        Invalid username and password.                </div>                <div th:if=""${param.logout}"" class=""alert alert-success"">                     You have been logged out.                </div>                <label for=""username"">Username</label>                    <input type=""text"" id=""username"" name=""username""/>                        <label for=""password"">Password</label>                    <input type=""password"" id=""password"" name=""password""/>                    <div class=""form-actions"">                    <button type=""submit"" class=""btn"">Log in</button>                </div>                <!-- THIS IS COMMENTED it dont work beacuse i am already using thymeleaf <input type=""hidden"" name=""${_csrf.parameterName}"" value=""${_csrf.token}""/>  -->            </fieldset>        </form>    </div>  </body></html> my home.html page only shows after i log in and the only way i can log in if is a put .csrf().disable() in my Security config class but i dont want to disable that protection , if i dont put that in my security config class i get the errors that i mention at the start of this question.",=http://www.baeldung.com/spring-security-login,=https://docs.spring.io/spring-security/site/docs/current/guides/html5/form-javaconfig.html,=https://stackoverflow.com/questions/25692735/simple-example-of-spring-security-with-thymeleaf/32618733,,,,,,,,,,,,,,
" I'm trying to setup a PKCS11 provider for accessing a smartcard.I installed a PKCS11 library on my system and followed the instructions in the Java PKCS#11 Reference Guide.In the reference they simply create an instance of sun.security.pkcs11.SunPKCS11 and pass the name of the configuration file to the constructor.When I try to compile the following code Provider p = new sun.security.pkcs11.SunPKCS11(""pkcs11.cfg"");Security.addProvider(p); I get the following error. Access restriction: The constructor SunPKCS11(String) is not accessible due to restriction on required library /usr/lib/jvm/java-6-sun-1.6.0.24/jre/lib/ext/sunpkcs11.jar What am I doing wrong?I use Eclipse 3.5 with Java SE 1.6 under Ubuntu x86. Best regards. ",=https://stackoverflow.com/questions/5172069/access-restriction-on-sun-security-pkcs11-sunpkcs11/6190158,=https://stackoverflow.com/questions/5172069/access-restriction-on-sun-security-pkcs11-sunpkcs11,=https://docs.oracle.com/javase/9/security/pkcs11-reference-guide1.htm,,,,,,,,,,,,,,
" I'm trying to get an application running on top of Tomcat 6 to connect to an LDAP server over SSL. I imported certificate of the server to keystore using: C:\Program Files\Java\jdk1.6.0_32\jre\lib\security>keytool -importcert -trustcacerts -file mycert -alias ca_alias -keystore ""c:\Program Files\Java\jdk1.6.0_32\jre\lib\security\cacerts"" When I start Tomcat with SSL debugging turned on, according to logs Tomcat is using the correct certificate file: trustStore is: C:\Program Files\Java\jdk1.6.0_32\jre\lib\security\cacerts However, Tomcat does not add the cert I just imported - all other certs in the cacerts file are printed to the log - and connection fails: handling exception: javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target Restarting Tomcat does not help. I have verified with keytool -list command that the new cert indeed exists on the file. Why Tomcat keeps on ignoring my new cert? EDIT: Seems that the issue was caused by Windows 7 VirtualStore. Keytool created a new copy of the cacert file, and Tomcat used the original file.",=https://stackoverflow.com/questions/10483828/imported-certificate-to-java-keystore-jvm-ignores-the-new-cert,=https://stackoverflow.com/questions/10483828/imported-certificate-to-java-keystore-jvm-ignores-the-new-cert/10483924,=https://community.atlassian.com/t5/Jira-questions/Import-Certificate-into-the-Trust-store/qaq-p/206480,,,,,,,,,,,,,,
" I have a https web service running on java 7. I need to make changes so that this service only accepts tls1.2 connection and reject ssl3, tls1.0 and tls1.1. I have added the following java parameter so that tls1.2 is highest priority. -Dhttps.protocols=TLSv1.2 but it also accepts the tls1.0 connections from java clients. if the client is also running with above java parameter, the connection is tls1.2 but if the client is running without this parameter, the connections is tls1.0. I did some play around the java.security file in jdk/jre/lib/security folder. i currently have following disabled algorithms: jdk.certpath.disabledAlgorithms= MD2, MD4, MD5, SHA224, DSA, EC keySize < 256, RSA keySize < 2048, SHA1 keysize < 224jdk.tls.disabledAlgorithms=DSA, DHE, EC keySize < 256, RSA keySize < 2048, SHA1 keysize < 224 I am using java 7, update 79. I am not inclined towards intercepting each connection and checking the tls version. My server certificate is 2048 bit generated with MD5 with RSA algorithm. If the disabled algorithm list has RSA in place of RSA keySize < 2048, I get the SSLHandShakeError with error message : no cipher suites in common. My test program is running the http server from following URL:http://www.herongyang.com/JDK/HTTPS-HttpsEchoer-Better-HTTPS-Server.html please help how to make java accept only tls 1.2 connections.",=https://stackoverflow.com/questions/32466407/how-to-force-java-server-to-accept-only-tls-1-2-and-reject-tls-1-0-and-tls-1-1-c,=https://stackoverflow.com/questions/32466407/how-to-force-java-server-to-accept-only-tls-1-2-and-reject-tls-1-0-and-tls-1-1-c/32510141,=https://superuser.com/questions/747377/enable-tls-1-1-and-1-2-for-clients-on-java-7,,,,,,,,,,,,,,
" My co-workers and I are having a problem using Firefox 3.0.6 to access a Java 1.6.0___11 web application we're developing. Everything works fine anywhere from 1-30 minutes into the session...but eventually, the connection fails and the following error appears: Secure Connection Failed An error occurred during a connection to 10.x.x.x. Cannot communicate securely with peer: no common encryption algorithm(s). (Error code: ssl_error_no_cypher_overlap) IE works fine. Firefox throws the error in both Windows and Fedora, so the problem doesn't appear to be tied to an OS. The Java EE application runs on a Tomcat 6.0.16 server. All pages are encrypted using TLS 1.0 through an Apache 2.2.8 HTTP server with mod_nss. Our Apache server is configured to reject SSL 3.0 connections. One hypothesis we have is that Firefox might be trying to establish a SSL 3.0 connection...but why? Based some Googling, we tried the following things, but without success: using Firefox 2.x (some people reported instances where 2.x worked but 3.x didn't): enabling SSL2 disabling SSL3 disabling OCSP (Tool > Options > Advanced > Encryption > Validation) ensuring that the anti-virus/firewall of the client computer isn't blocking or scanning port 443 (https port) Any ideas?",=https://stackoverflow.com/questions/547219/firefox-ssl-error-no-cypher-overlap-error/1322687,=https://support.mozilla.org/questions/1201113,=https://support.mozilla.org/questions/1158868,,,,,,,,,,,,,,
" final File parentDir = new File(""S:\\PDSPopulatingProgram"");parentDir.mkdir();final String hash = ""popupateData"";final String fileName = hash + "".txt"";final File file = new File(parentDir, fileName);file.createNewFile(); // Creates file PDSPopulatingProgram/popupateData.txt I am trying to create a file in a folder but I am getting exception as java.security.AccessControlException: Access denied I am working in windows environment. I can create a folder from the Windows Explorer, but not from the Java Code. How can I resolve this issue? ",=http://danlec.com/st4k%23questions/10454037,=https://stackoverflow.com/a/10455089,=https://stackoverflow.com/questions/6656565/create-a-text-file-in-a-folder,,,,,,,,,,,,,,
" I guess this is a general question, but I am going through introductory courses to java (SE/ME) and the study material claims that java is often used for ""security purposes"". It does not explain however what they mean by claiming that java incorporates good security. Is it hacker proof? Does it produce highly stable software? What? Security from my point of view (at the moment) is that it's in the hands of the developer writing the code, not the language itself?",=https://stackoverflow.com/questions/3893644/why-is-java-labeled-as-a-secure-language/17881299,=https://java9.co/india/java-labeled-secure-programming-language/,=https://www.cl.cam.ac.uk/teaching/0708/ProgJava/java.pdf,,,,,,,,,,,,,,
